"id_student","gender","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","date_registration","sum_click","date_submitted","score","weight","module_presentation_length","final_result"
559551,"0","1","9","0",0,30,"0",-43,770,32,84,16,268,"0"
559617,"1","1","9","0",0,90,"1",-31,1104,31,83,16,268,"1"
559758,"0","1","6","1",0,30,"0",-35,518,36,61,16,268,"1"
560326,"0","1","4","1",0,90,"0",-95,423,40,47,16,268,"2"
560502,"0","0","1","1",0,30,"1",-31,1074,33,77,16,268,"0"
560734,"0","0","9","0",0,120,"0",-28,1553,33,100,16,268,"0"
560876,"0","1","4","0",0,60,"0",-19,774,32,88,16,268,"1"
561054,"0","1","0","0",0,60,"0",-52,651,34,58,16,268,"0"
561192,"0","1","2","0",0,90,"0",-100,1138,30,80,16,268,"1"
561519,"0","1","1","0",0,60,"0",-149,1144,32,83,16,268,"2"
563418,"1","0","8","0",0,90,"0",-102,3120,27,90,16,268,"1"
563666,"0","0","6","0",0,60,"0",-30,884,32,63,16,268,"1"
564894,"0","1","9","1",0,60,"0",-22,1888,32,92,16,268,"1"
565561,"0","2","1","1",0,60,"0",-185,290,32,79,16,268,"0"
566071,"0","1","3","0",0,60,"0",-32,715,32,79,16,268,"0"
566201,"0","1","2","0",0,60,"0",-190,1879,32,76,16,268,"1"
567752,"0","0","5","0",0,60,"1",-156,2086,31,84,16,268,"1"
567779,"0","1","4","0",0,30,"0",-116,503,33,57,16,268,"0"
567950,"0","0","7","1",0,60,"0",-22,2061,32,71,16,268,"0"
568813,"0","0","8","0",0,60,"0",-149,1063,32,100,16,268,"1"
569358,"0","2","4","0",0,30,"0",-12,505,33,87,16,268,"1"
569560,"0","0","4","0",0,90,"0",-32,954,32,95,16,268,"1"
569694,"0","1","7","0",0,60,"0",-165,1611,32,95,16,268,"1"
570414,"0","1","1","0",0,60,"0",-94,1136,31,72,16,268,"0"
570448,"0","0","3","0",0,30,"0",-95,652,40,60,16,268,"0"
570626,"0","1","1","0",0,30,"0",-193,754,33,91,16,268,"1"
571186,"0","0","3","0",0,60,"0",-191,2249,29,82,16,268,"1"
571443,"1","2","7","0",0,60,"0",-150,3472,31,92,16,268,"1"
571448,"1","0","3","0",0,60,"0",-130,537,32,92,16,268,"1"
571620,"0","1","0","0",0,60,"0",-154,1257,30,92,16,268,"1"
571686,"0","1","8","0",0,60,"0",-81,1231,31,97,16,268,"1"
571818,"0","0","4","0",0,60,"0",-144,1090,33,94,16,268,"1"
572024,"0","2","7","0",0,60,"0",-102,1355,33,85,16,268,"1"
572080,"0","0","1","0",0,60,"0",-72,265,33,74,16,268,"0"
572168,"0","2","5","0",0,90,"0",-185,2243,28,97,16,268,"2"
572515,"0","1","2","0",0,60,"1",-156,2244,33,94,16,268,"1"
572602,"0","0","6","0",0,60,"0",-124,1312,29,96,16,268,"1"
572944,"0","1","5","0",0,60,"0",-179,700,33,54,16,268,"0"
573200,"0","1","5","0",0,60,"0",-170,1503,30,95,16,268,"1"
573214,"0","2","6","0",0,60,"0",-130,1268,31,90,16,268,"1"
573292,"0","0","4","0",0,75,"0",-174,2977,30,78,16,268,"1"
573336,"0","0","3","0",0,60,"0",-92,2018,30,97,16,268,"1"
573550,"0","1","7","0",0,30,"0",-58,1102,33,84,16,268,"1"
573593,"0","0","3","1",0,60,"0",-136,2073,33,91,16,268,"1"
574038,"0","1","5","0",0,60,"0",-92,3019,32,93,16,268,"1"
574608,"0","0","3","1",0,60,"0",-94,2530,31,94,16,268,"1"
575241,"0","1","9","0",0,60,"0",-132,2253,32,94,16,268,"1"
575318,"0","2","0","0",0,60,"0",-184,88,52,65,16,268,"0"
575336,"0","1","3","0",0,60,"0",-122,3505,32,89,16,268,"1"
575343,"0","2","8","0",0,30,"0",-184,502,32,82,16,268,"0"
575401,"0","0","1","0",0,60,"0",-138,740,37,72,16,268,"1"
575601,"0","0","1","0",0,60,"0",-63,376,33,75,16,268,"2"
575762,"0","2","4","1",0,60,"0",-22,1301,33,79,16,268,"1"
575764,"1","0","5","0",0,90,"0",-109,2027,32,96,16,268,"1"
576036,"0","0","6","0",0,60,"0",-74,671,33,96,16,268,"1"
576292,"0","1","0","0",0,60,"0",-141,368,43,50,16,268,"0"
576405,"0","2","2","0",0,60,"1",-31,1437,32,90,16,268,"1"
576606,"0","2","9","0",0,90,"0",-74,714,30,88,16,268,"2"
576750,"0","2","6","1",0,60,"0",-80,1721,32,83,16,268,"1"
576909,"0","0","6","0",0,60,"0",-35,1224,31,98,16,268,"1"
576962,"0","0","4","0",0,60,"0",-96,1029,30,83,16,268,"0"
577560,"0","2","5","0",0,60,"0",-148,287,33,40,16,268,"0"
577735,"0","0","5","0",0,60,"0",-149,3167,31,88,16,268,"1"
577784,"1","0","5","0",0,60,"0",-79,1270,30,91,16,268,"1"
577995,"0","1","7","0",0,60,"0",-127,2984,29,99,16,268,"1"
578056,"0","0","4","0",0,60,"0",-136,751,32,66,16,268,"0"
578438,"0","0","8","0",0,60,"0",-79,1784,33,94,16,268,"1"
578623,"0","0","6","0",0,120,"0",-79,448,31,85,16,268,"2"
578654,"0","1","3","0",0,150,"0",-144,1427,31,61,16,268,"0"
578725,"0","2","9","0",0,60,"0",-31,1241,33,76,16,268,"0"
578736,"0","2","1","1",0,90,"0",-100,878,32,76,16,268,"1"
579011,"0","0","1","1",0,60,"0",-109,1584,27,87,16,268,"1"
579130,"0","0","7","0",0,30,"1",-72,1948,32,84,16,268,"1"
579723,"0","1","9","1",0,60,"0",-81,2247,32,85,16,268,"1"
580372,"0","2","7","0",0,60,"0",-132,436,33,72,16,268,"0"
580719,"1","2","8","1",0,60,"0",-44,2457,36,98,16,268,"1"
580774,"0","1","5","0",0,120,"0",-15,382,32,85,16,268,"0"
580970,"0","0","2","0",0,60,"0",-30,1072,33,89,16,268,"1"
581011,"0","1","8","0",0,30,"0",-148,1139,32,85,16,268,"2"
581234,"0","0","5","0",0,60,"0",-143,1856,31,90,16,268,"1"
581340,"0","2","9","0",0,60,"0",-22,2553,30,88,16,268,"1"
581438,"0","0","4","0",0,60,"0",-86,1419,32,87,16,268,"1"
581439,"0","2","7","0",0,60,"0",-149,121,39,83,16,268,"0"
581533,"0","0","6","0",0,60,"0",-32,705,32,96,16,268,"1"
581716,"1","1","0","0",0,180,"0",-31,1109,19,83,16,268,"1"
582768,"0","0","9","0",0,90,"1",-50,101,33,58,16,268,"0"
582913,"0","1","8","0",0,60,"0",-32,1544,24,93,16,268,"1"
583186,"0","1","2","0",0,90,"0",-128,686,29,63,16,268,"0"
583714,"0","0","6","0",0,90,"0",-53,1217,32,98,16,268,"1"
583839,"0","1","6","1",0,60,"0",-138,631,31,90,16,268,"0"
583855,"0","0","0","0",0,30,"0",-46,2571,33,81,16,268,"1"
583933,"0","1","3","1",0,75,"0",-25,879,33,75,16,268,"0"
584567,"0","1","9","0",0,60,"0",-138,300,33,56,16,268,"0"
584923,"0","2","5","0",0,60,"0",-81,243,30,92,16,268,"2"
585279,"0","0","6","0",0,60,"0",-49,4639,32,84,16,268,"1"
585471,"0","0","6","0",0,60,"0",-81,4054,31,99,16,268,"1"
585837,"0","0","5","0",0,60,"0",-129,2052,31,93,16,268,"1"
586236,"0","0","9","0",0,60,"0",-129,1400,31,94,16,268,"1"
586621,"0","0","6","0",0,60,"0",-128,2048,30,68,16,268,"1"
586979,"0","0","4","1",0,60,"0",-81,446,31,90,16,268,"0"
587014,"0","0","8","0",0,30,"0",-100,182,33,60,16,268,"0"
587319,"0","0","6","0",0,60,"0",-109,947,31,96,16,268,"1"
587346,"0","0","5","0",0,30,"0",-102,1771,31,64,16,268,"1"
587382,"0","0","3","0",0,60,"0",-86,499,36,70,16,268,"0"
587616,"0","0","7","0",0,60,"0",-117,1270,33,85,16,268,"1"
587677,"0","1","4","0",0,60,"0",-102,2293,31,77,16,268,"2"
587682,"0","1","7","0",0,60,"0",-113,716,29,87,16,268,"1"
587714,"0","0","8","0",0,60,"0",-36,1476,32,83,16,268,"1"
588231,"0","1","4","1",0,60,"0",-109,2603,33,75,16,268,"1"
588280,"0","0","5","1",0,60,"0",-117,3349,33,97,16,268,"1"
588442,"0","1","0","0",0,90,"0",-116,1060,32,61,16,268,"1"
588502,"0","1","1","0",0,60,"0",-116,1491,31,94,16,268,"1"
588628,"0","0","6","2",0,60,"0",-115,9805,31,81,16,268,"1"
588835,"0","1","5","0",0,30,"0",-102,881,38,36,16,268,"1"
588942,"0","2","9","0",0,60,"0",-113,686,32,69,16,268,"0"
589211,"0","0","7","1",0,120,"0",-74,1847,30,85,16,268,"1"
589380,"0","2","1","0",0,60,"0",-72,2353,30,91,16,268,"1"
589506,"0","0","4","0",0,60,"0",-51,548,31,75,16,268,"0"
589856,"0","0","9","0",0,60,"0",-108,2488,32,97,16,268,"2"
589902,"0","1","6","0",0,60,"0",-108,3783,30,96,16,268,"1"
590017,"0","2","8","0",0,30,"0",-38,964,31,94,16,268,"1"
590882,"0","1","7","0",0,30,"0",-81,1789,33,77,16,268,"1"
591165,"0","1","1","0",0,30,"0",-79,818,32,87,16,268,"0"
591424,"0","2","5","0",0,60,"0",-88,1229,32,90,16,268,"2"
591942,"0","1","8","1",0,60,"0",-100,5676,31,89,16,268,"1"
591944,"0","1","4","0",0,90,"0",-95,835,18,67,16,268,"0"
591995,"0","0","4","0",0,30,"0",-71,1822,32,93,16,268,"1"
592172,"0","1","7","0",0,90,"0",-66,340,35,47,16,268,"0"
592250,"0","2","9","0",0,30,"0",-30,668,32,86,16,268,"1"
592791,"0","2","4","0",0,30,"0",-22,695,33,75,16,268,"0"
593362,"0","1","1","1",0,60,"0",-91,291,31,68,16,268,"2"
593400,"0","0","8","0",0,60,"0",-31,415,32,57,16,268,"0"
593487,"0","2","4","0",0,60,"0",-84,965,32,90,16,268,"1"
593534,"0","1","3","1",0,60,"0",-37,1268,32,65,16,268,"1"
593587,"0","0","3","1",0,60,"0",-57,1071,33,69,16,268,"1"
593924,"0","0","9","0",0,60,"0",-78,13382,30,94,16,268,"1"
594233,"0","0","2","0",0,90,"0",-37,144,32,92,16,268,"0"
594431,"1","0","6","0",0,60,"0",-31,1867,29,91,16,268,"1"
594452,"0","2","9","0",0,60,"0",-65,412,32,42,16,268,"0"
594517,"0","0","8","0",0,60,"0",-88,768,37,82,16,268,"1"
594602,"0","1","5","0",0,90,"0",-63,410,33,58,16,268,"0"
594864,"0","1","7","0",0,30,"0",-57,957,32,84,16,268,"0"
594976,"0","2","1","0",0,30,"0",-87,1091,31,80,16,268,"1"
595244,"0","0","4","1",0,90,"0",-62,2776,31,87,16,268,"1"
596002,"0","0","8","0",0,30,"0",-42,1425,20,100,16,268,"2"
596361,"0","1","7","1",0,90,"0",-74,4612,30,93,16,268,"1"
596526,"0","2","9","0",0,60,"0",-42,875,32,91,16,268,"1"
596614,"0","1","6","0",0,30,"0",-80,1505,41,28,16,268,"2"
596676,"0","0","1","0",0,60,"0",-31,963,32,96,16,268,"2"
597206,"0","0","7","0",0,60,"0",-67,1355,32,80,16,268,"1"
597335,"1","0","9","0",0,60,"0",-53,788,33,67,16,268,"1"
597376,"1","0","2","0",0,120,"1",-46,823,29,85,16,268,"1"
597459,"0","2","3","0",0,60,"0",-42,833,29,92,16,268,"1"
597573,"0","0","1","1",0,60,"1",-32,1025,44,60,16,268,"1"
598809,"0","1","4","0",0,30,"0",-19,689,32,48,16,268,"0"
598819,"0","2","9","0",0,60,"0",-8,543,30,94,16,268,"0"
598973,"0","0","4","0",0,60,"1",-67,2307,30,96,16,268,"1"
599284,"0","1","8","0",0,30,"0",-29,918,38,60,16,268,"0"
599588,"0","0","5","0",0,90,"0",-32,639,32,86,16,268,"0"
599768,"0","1","3","0",0,60,"0",-36,2470,32,91,16,268,"1"
600127,"0","0","2","1",0,60,"0",-35,191,33,66,16,268,"0"
600187,"0","0","2","0",0,60,"0",-56,2591,32,94,16,268,"1"
600198,"0","0","2","0",0,60,"0",-19,1006,30,95,16,268,"1"
600816,"0","0","9","0",0,30,"0",-62,387,33,77,16,268,"2"
600916,"0","1","3","0",0,30,"0",-32,1445,32,91,16,268,"0"
601182,"0","1","5","0",0,60,"0",-46,2210,32,97,16,268,"1"
601407,"0","1","0","0",0,30,"0",-58,167,41,14,16,268,"2"
601433,"0","1","5","0",0,60,"0",-29,405,33,46,16,268,"0"
601873,"0","2","4","0",0,30,"0",-31,701,31,95,16,268,"1"
602233,"0","2","9","0",0,60,"0",-22,2527,31,85,16,268,"1"
602268,"0","0","6","0",0,60,"0",-35,1679,32,91,16,268,"1"
602275,"0","0","1","0",0,60,"0",-51,2586,32,92,16,268,"1"
602389,"1","0","4","1",0,60,"0",-46,2059,33,68,16,268,"0"
602424,"0","1","4","0",0,60,"0",-22,1223,32,93,16,268,"1"
602663,"0","1","9","0",0,60,"0",-29,1896,31,88,16,268,"1"
602816,"0","0","3","0",0,60,"0",-52,1497,33,64,16,268,"0"
603309,"0","0","8","0",0,60,"0",-51,2238,32,89,16,268,"1"
603455,"0","1","3","1",0,60,"0",-51,2374,33,93,16,268,"1"
603565,"0","1","8","0",0,60,"0",-50,760,34,57,16,268,"2"
604050,"0","0","1","0",0,60,"0",-46,869,33,96,16,268,"1"
604393,"0","0","8","0",0,60,"0",-22,2484,32,92,16,268,"1"
604685,"0","0","7","1",0,60,"0",-44,3359,29,89,16,268,"1"
605361,"0","1","3","0",0,60,"0",-30,1775,23,98,16,268,"1"
605480,"0","1","7","0",0,60,"0",-44,625,31,68,16,268,"2"
605587,"0","0","5","0",0,60,"0",-30,445,33,79,16,268,"2"
605908,"0","0","9","0",0,60,"0",-42,218,33,75,16,268,"2"
606047,"1","0","7","0",0,60,"0",-36,2312,22,90,16,268,"1"
606373,"0","2","9","1",0,30,"0",-22,2260,33,89,16,268,"1"
606743,"0","1","2","0",0,120,"0",-38,486,35,70,16,268,"1"
607178,"0","2","6","0",0,60,"0",-17,2001,32,94,16,268,"1"
607814,"1","0","6","1",0,60,"0",-30,554,46,76,16,268,"0"
608024,"1","2","7","0",0,120,"0",-36,1345,30,94,16,268,"1"
608884,"0","1","8","0",0,60,"0",-32,680,32,81,16,268,"1"
609583,"0","0","4","0",0,90,"0",-17,932,45,80,16,268,"2"
609682,"0","2","1","0",0,60,"0",-22,1360,30,83,16,268,"1"
609748,"0","1","4","0",0,30,"0",-30,554,32,80,16,268,"2"
610025,"0","2","8","0",0,60,"0",-22,2031,31,87,16,268,"1"
610188,"0","0","1","0",0,120,"0",-30,1321,32,98,16,268,"1"
610503,"0","0","2","0",0,60,"0",-29,1271,33,89,16,268,"1"
610855,"0","1","5","0",0,150,"0",-29,1802,29,86,16,268,"1"
610873,"0","1","3","0",0,60,"0",-24,1614,33,88,16,268,"1"
610888,"0","1","3","0",0,30,"0",-27,557,32,72,16,268,"0"
610979,"0","0","5","0",0,30,"0",-22,409,33,60,16,268,"0"
611049,"0","0","8","0",0,60,"0",-15,845,36,84,16,268,"1"
611202,"0","0","9","0",0,30,"0",-28,2501,33,91,16,268,"1"
611206,"0","1","1","0",0,30,"0",-29,398,36,71,16,268,"0"
611344,"0","1","7","1",0,60,"0",-28,2111,32,77,16,268,"1"
611561,"1","0","7","0",0,30,"0",-28,474,33,92,16,268,"0"
611564,"0","0","4","0",0,30,"0",-28,2481,33,92,16,268,"1"
611639,"1","0","7","0",0,30,"0",-28,578,32,54,16,268,"0"
612048,"0","0","7","0",0,30,"0",-5,1148,32,64,16,268,"1"
612191,"0","1","1","1",0,30,"0",-24,1367,31,87,16,268,"0"
612199,"0","2","1","0",0,30,"0",-24,388,32,90,16,268,"2"
965763,"0","0","5","1",0,90,"0",-80,1477,33,93,16,268,"1"
991843,"1","0","8","1",0,30,"0",-93,5137,29,97,16,268,"1"
1053702,"0","2","6","1",0,90,"0",-46,1486,30,90,16,268,"1"
1487084,"0","2","3","1",0,180,"0",-21,3116,23,81,16,268,"1"
1529371,"0","2","8","1",0,60,"0",-29,766,33,94,16,268,"0"
1567505,"0","0","7","1",0,120,"0",-32,2215,31,84,16,268,"1"
1622944,"0","0","0","1",0,30,"1",-24,671,33,91,16,268,"0"
1667346,"0","2","6","1",0,150,"0",-134,1277,31,93,16,268,"1"
1725109,"0","2","5","1",0,90,"0",-30,8226,31,100,16,268,"1"
1762336,"0","0","3","1",0,90,"0",-162,1171,32,98,16,268,"0"
1861793,"0","1","7","1",0,30,"0",-63,10832,29,97,16,268,"1"
1915408,"0","2","5","1",0,30,"1",-123,1294,32,86,16,268,"1"
1951925,"0","0","1","0",0,60,"0",-45,473,33,81,16,268,"0"
1954230,"0","0","0","1",0,30,"0",-129,1670,28,93,16,268,"1"
1991903,"1","0","1","0",0,30,"0",-182,1043,32,85,16,268,"1"
2028474,"0","0","4","1",0,165,"0",-29,507,33,86,16,268,"0"
2033951,"0","0","2","1",0,30,"0",-42,1459,43,90,16,268,"1"
2046324,"1","2","3","1",0,30,"0",-4,2053,36,82,16,268,"0"
2137413,"0","1","2","1",0,30,"0",-101,1859,33,87,16,268,"0"
2187588,"0","0","7","1",0,60,"0",-46,1774,32,89,16,268,"2"
2199455,"0","0","1","0",0,30,"0",-29,1445,33,99,16,268,"1"
2255516,"0","1","1","1",0,95,"0",-67,4826,29,99,16,268,"1"
2274938,"0","2","4","0",0,30,"0",-30,911,33,93,16,268,"0"
2326597,"1","0","1","0",0,90,"1",-176,642,32,96,16,268,"1"
2331750,"0","1","5","0",0,30,"0",-30,1877,32,98,16,268,"1"
2408307,"0","0","9","0",0,90,"0",-43,4426,32,95,16,268,"1"
2435726,"1","2","4","0",0,60,"0",-31,1528,32,92,16,268,"1"
2505299,"0","0","3","0",0,60,"0",-52,2352,30,94,16,268,"1"
2537898,"0","1","9","1",0,30,"0",-29,1108,33,82,16,268,"1"
2542645,"0","0","2","0",0,30,"0",-66,432,33,84,16,268,"0"
2562704,"0","0","8","1",0,30,"0",-30,312,40,73,16,268,"2"
2590189,"0","2","8","1",0,30,"0",-129,2386,39,67,16,268,"1"
2598509,"0","1","3","0",0,60,"0",-29,1245,33,91,16,268,"1"
2607824,"0","1","6","1",0,60,"0",-36,2696,28,94,16,268,"1"
2608828,"0","2","5","1",0,55,"0",-36,1200,29,93,16,268,"1"
2623960,"0","2","5","1",0,120,"0",-125,792,32,76,16,268,"2"
2625693,"0","0","5","0",0,60,"0",-42,1600,33,85,16,268,"1"
2641254,"0","1","9","0",0,60,"0",-94,6832,32,65,16,268,"1"
2641364,"0","0","2","1",0,60,"0",-35,7324,32,83,16,268,"1"
2657915,"0","1","5","1",0,60,"0",-31,1664,47,81,16,268,"1"
2681277,"0","2","3","1",0,170,"0",0,974,32,94,16,268,"2"
43564,"0","2","8","1",0,60,"0",-18,2334,33,94,16,268,"1"
63112,"0","1","8","1",0,60,"0",-74,3519,32,88,16,268,"1"
66713,"0","0","9","0",0,60,"0",-155,1850,32,87,16,268,"1"
76579,"1","2","1","0",0,60,"0",-57,2229,33,69,16,268,"2"
88568,"0","2","7","1",0,30,"0",-132,3582,31,93,16,268,"1"
96873,"0","0","7","0",0,30,"0",-195,402,32,92,16,268,"0"
113698,"0","1","6","0",0,30,"0",-52,271,33,55,16,268,"0"
113824,"0","1","9","0",0,120,"1",-108,590,34,93,16,268,"0"
117197,"1","0","4","0",0,130,"0",-66,1009,31,71,16,268,"1"
128929,"1","0","1","0",0,145,"0",-150,1410,33,100,16,268,"1"
132123,"0","2","9","0",0,60,"0",-23,1054,29,96,16,268,"1"
140060,"0","0","9","1",0,50,"0",-30,2110,32,87,16,268,"1"
140518,"0","1","8","0",0,60,"0",-96,297,33,92,16,268,"0"
143711,"0","0","5","0",0,60,"0",-43,2127,32,88,16,268,"1"
144448,"0","1","3","1",0,110,"0",-61,4365,31,94,16,268,"1"
146974,"1","0","1","0",0,90,"0",-44,1054,33,87,16,268,"1"
165509,"0","0","0","0",0,90,"0",-186,574,33,81,16,268,"1"
173710,"0","2","8","1",0,90,"0",-102,3100,31,95,16,268,"1"
173834,"1","2","9","1",0,30,"0",-59,2378,30,99,16,268,"1"
174010,"0","1","1","0",0,30,"0",-47,1675,32,97,16,268,"0"
176086,"0","1","2","0",0,30,"0",-43,443,29,68,16,268,"0"
189629,"1","0","2","0",0,30,"1",-23,1670,41,72,16,268,"1"
195234,"0","1","9","0",0,30,"0",-100,900,33,57,16,268,"0"
200095,"0","2","8","1",0,30,"0",-44,6674,32,97,16,268,"1"
202677,"0","1","1","1",0,60,"0",-67,2080,36,76,16,268,"1"
233311,"1","1","4","0",0,60,"0",-149,3328,29,95,16,268,"1"
245316,"0","1","2","0",0,30,"0",-36,981,32,87,16,268,"0"
245605,"0","0","9","0",0,60,"0",-186,1525,29,94,16,268,"1"
246060,"0","1","6","0",0,120,"0",-39,1486,32,100,16,268,"1"
250047,"0","2","3","1",0,90,"0",-33,4844,28,90,16,268,"1"
259662,"0","1","8","1",0,120,"0",-61,6917,27,79,16,268,"1"
265769,"1","0","3","0",0,90,"0",-71,1264,32,88,16,268,"1"
269764,"0","2","6","0",0,215,"0",-12,827,33,86,16,268,"1"
270638,"0","1","2","1",0,60,"0",-36,2202,32,82,16,268,"1"
275162,"0","2","3","1",0,55,"0",-19,1146,33,88,16,268,"0"
280017,"0","0","2","0",0,150,"0",-108,1797,33,83,16,268,"1"
283133,"0","2","5","0",0,120,"0",-99,2329,32,91,16,268,"1"
286262,"0","1","9","0",0,30,"1",-9,839,40,78,16,268,"2"
286527,"1","0","7","0",0,120,"0",-26,678,33,59,16,268,"2"
288282,"0","1","2","0",0,30,"0",-145,4018,32,76,16,268,"1"
297853,"0","1","9","0",0,60,"0",-78,2477,31,100,16,268,"1"
311845,"0","0","8","1",0,30,"0",-19,3860,32,97,16,268,"1"
313501,"1","0","5","0",0,30,"0",-102,1906,34,91,16,268,"1"
328844,"0","0","2","0",0,70,"0",-145,1262,35,79,16,268,"1"
328942,"0","0","9","0",0,40,"0",-49,3008,19,96,16,268,"1"
330530,"0","0","3","0",0,60,"0",-53,284,32,64,16,268,"2"
333493,"0","1","8","0",0,60,"0",-158,2743,31,97,16,268,"1"
333976,"0","0","0","0",0,30,"0",-36,1623,43,70,16,268,"0"
336402,"1","0","1","0",0,40,"0",-58,1462,47,84,16,268,"1"
338894,"0","0","4","1",0,160,"0",-45,380,30,50,16,268,"1"
339640,"0","0","9","0",0,60,"0",-103,1373,31,92,16,268,"1"
339785,"0","1","1","0",0,60,"0",-149,951,32,71,16,268,"1"
342962,"0","1","0","1",0,60,"0",-47,6374,44,78,16,268,"1"
343543,"0","0","9","0",0,90,"0",-38,2805,29,94,16,268,"1"
344676,"1","0","4","0",0,120,"0",-96,1461,39,78,16,268,"1"
348655,"0","1","8","0",0,60,"0",-85,1094,32,86,16,268,"1"
